run_number,condition_id,replicate,pH,Temp_C,RPM,Inoculum_pct,Sugar_gL,BC_yield_gL
5242,1748,1,5.0,32.5,200.0,15.0,40.0,5.904
5243,1748,2,5.0,32.5,200.0,15.0,40.0,6.321
5244,1748,3,5.0,32.5,200.0,15.0,40.0,6.33
5245,1749,1,5.0,32.5,200.0,15.0,50.0,6.72
5246,1749,2,5.0,32.5,200.0,15.0,50.0,6.464
5247,1749,3,5.0,32.5,200.0,15.0,50.0,7.333
5248,1750,1,5.0,32.5,200.0,15.0,60.0,6.695
5249,1750,2,5.0,32.5,200.0,15.0,60.0,6.491
5250,1750,3,5.0,32.5,200.0,15.0,60.0,6.155
5251,1751,1,5.0,35.0,50.0,5.0,20.0,3.673
5252,1751,2,5.0,35.0,50.0,5.0,20.0,4.099
5253,1751,3,5.0,35.0,50.0,5.0,20.0,4.179
5254,1752,1,5.0,35.0,50.0,5.0,30.0,4.839
5255,1752,2,5.0,35.0,50.0,5.0,30.0,4.645
5256,1752,3,5.0,35.0,50.0,5.0,30.0,4.073
5257,1753,1,5.0,35.0,50.0,5.0,40.0,4.936
5258,1753,2,5.0,35.0,50.0,5.0,40.0,4.452
5259,1753,3,5.0,35.0,50.0,5.0,40.0,4.384
5260,1754,1,5.0,35.0,50.0,5.0,50.0,4.892
5261,1754,2,5.0,35.0,50.0,5.0,50.0,4.971
5262,1754,3,5.0,35.0,50.0,5.0,50.0,5.078
5263,1755,1,5.0,35.0,50.0,5.0,60.0,4.639
5264,1755,2,5.0,35.0,50.0,5.0,60.0,4.649
5265,1755,3,5.0,35.0,50.0,5.0,60.0,4.224
5266,1756,1,5.0,35.0,50.0,7.5,20.0,4.371
5267,1756,2,5.0,35.0,50.0,7.5,20.0,3.978
5268,1756,3,5.0,35.0,50.0,7.5,20.0,3.839
5269,1757,1,5.0,35.0,50.0,7.5,30.0,5.332
5270,1757,2,5.0,35.0,50.0,7.5,30.0,4.914
5271,1757,3,5.0,35.0,50.0,7.5,30.0,5.369
5272,1758,1,5.0,35.0,50.0,7.5,40.0,5.81
5273,1758,2,5.0,35.0,50.0,7.5,40.0,5.327
5274,1758,3,5.0,35.0,50.0,7.5,40.0,5.665
5275,1759,1,5.0,35.0,50.0,7.5,50.0,5.34
5276,1759,2,5.0,35.0,50.0,7.5,50.0,5.008
5277,1759,3,5.0,35.0,50.0,7.5,50.0,5.56
5278,1760,1,5.0,35.0,50.0,7.5,60.0,5.068
5279,1760,2,5.0,35.0,50.0,7.5,60.0,5.077
5280,1760,3,5.0,35.0,50.0,7.5,60.0,5.753
5281,1761,1,5.0,35.0,50.0,10.0,20.0,4.373
5282,1761,2,5.0,35.0,50.0,10.0,20.0,4.907
5283,1761,3,5.0,35.0,50.0,10.0,20.0,4.521
5284,1762,1,5.0,35.0,50.0,10.0,30.0,5.779
5285,1762,2,5.0,35.0,50.0,10.0,30.0,5.609
5286,1762,3,5.0,35.0,50.0,10.0,30.0,5.631
5287,1763,1,5.0,35.0,50.0,10.0,40.0,5.635
5288,1763,2,5.0,35.0,50.0,10.0,40.0,5.686
5289,1763,3,5.0,35.0,50.0,10.0,40.0,6.16
5290,1764,1,5.0,35.0,50.0,10.0,50.0,6.421
5291,1764,2,5.0,35.0,50.0,10.0,50.0,6.059
5292,1764,3,5.0,35.0,50.0,10.0,50.0,5.674
5293,1765,1,5.0,35.0,50.0,10.0,60.0,5.695
5294,1765,2,5.0,35.0,50.0,10.0,60.0,6.28
5295,1765,3,5.0,35.0,50.0,10.0,60.0,5.629
5296,1766,1,5.0,35.0,50.0,12.5,20.0,5.309
5297,1766,2,5.0,35.0,50.0,12.5,20.0,4.693
5298,1766,3,5.0,35.0,50.0,12.5,20.0,4.888
5299,1767,1,5.0,35.0,50.0,12.5,30.0,5.798
5300,1767,2,5.0,35.0,50.0,12.5,30.0,5.736
5301,1767,3,5.0,35.0,50.0,12.5,30.0,5.41
5302,1768,1,5.0,35.0,50.0,12.5,40.0,5.773
5303,1768,2,5.0,35.0,50.0,12.5,40.0,6.277
5304,1768,3,5.0,35.0,50.0,12.5,40.0,6.334
5305,1769,1,5.0,35.0,50.0,12.5,50.0,6.448
5306,1769,2,5.0,35.0,50.0,12.5,50.0,6.53
5307,1769,3,5.0,35.0,50.0,12.5,50.0,6.063
5308,1770,1,5.0,35.0,50.0,12.5,60.0,5.613
5309,1770,2,5.0,35.0,50.0,12.5,60.0,6.078
5310,1770,3,5.0,35.0,50.0,12.5,60.0,5.9
5311,1771,1,5.0,35.0,50.0,15.0,20.0,4.425
5312,1771,2,5.0,35.0,50.0,15.0,20.0,4.411
5313,1771,3,5.0,35.0,50.0,15.0,20.0,4.838
5314,1772,1,5.0,35.0,50.0,15.0,30.0,5.375
5315,1772,2,5.0,35.0,50.0,15.0,30.0,5.418
5316,1772,3,5.0,35.0,50.0,15.0,30.0,5.725
5317,1773,1,5.0,35.0,50.0,15.0,40.0,6.013
5318,1773,2,5.0,35.0,50.0,15.0,40.0,6.172
5319,1773,3,5.0,35.0,50.0,15.0,40.0,5.259
5320,1774,1,5.0,35.0,50.0,15.0,50.0,5.896
5321,1774,2,5.0,35.0,50.0,15.0,50.0,6.02
5322,1774,3,5.0,35.0,50.0,15.0,50.0,5.398
5323,1775,1,5.0,35.0,50.0,15.0,60.0,5.317
5324,1775,2,5.0,35.0,50.0,15.0,60.0,5.265
5325,1775,3,5.0,35.0,50.0,15.0,60.0,5.506
5326,1776,1,5.0,35.0,87.5,5.0,20.0,4.231
5327,1776,2,5.0,35.0,87.5,5.0,20.0,4.341
5328,1776,3,5.0,35.0,87.5,5.0,20.0,3.547
5329,1777,1,5.0,35.0,87.5,5.0,30.0,4.722
5330,1777,2,5.0,35.0,87.5,5.0,30.0,4.731
5331,1777,3,5.0,35.0,87.5,5.0,30.0,4.684
5332,1778,1,5.0,35.0,87.5,5.0,40.0,5.137
5333,1778,2,5.0,35.0,87.5,5.0,40.0,5.11
5334,1778,3,5.0,35.0,87.5,5.0,40.0,5.498
5335,1779,1,5.0,35.0,87.5,5.0,50.0,5.434
5336,1779,2,5.0,35.0,87.5,5.0,50.0,4.828
5337,1779,3,5.0,35.0,87.5,5.0,50.0,5.348
5338,1780,1,5.0,35.0,87.5,5.0,60.0,5.125
5339,1780,2,5.0,35.0,87.5,5.0,60.0,4.963
5340,1780,3,5.0,35.0,87.5,5.0,60.0,5.192
5341,1781,1,5.0,35.0,87.5,7.5,20.0,4.528
5342,1781,2,5.0,35.0,87.5,7.5,20.0,4.531
5343,1781,3,5.0,35.0,87.5,7.5,20.0,4.509
5344,1782,1,5.0,35.0,87.5,7.5,30.0,4.71
5345,1782,2,5.0,35.0,87.5,7.5,30.0,5.252
5346,1782,3,5.0,35.0,87.5,7.5,30.0,5.088
5347,1783,1,5.0,35.0,87.5,7.5,40.0,5.393
5348,1783,2,5.0,35.0,87.5,7.5,40.0,6.127
5349,1783,3,5.0,35.0,87.5,7.5,40.0,5.866
5350,1784,1,5.0,35.0,87.5,7.5,50.0,5.817
5351,1784,2,5.0,35.0,87.5,7.5,50.0,5.667
5352,1784,3,5.0,35.0,87.5,7.5,50.0,5.908
5353,1785,1,5.0,35.0,87.5,7.5,60.0,5.853
5354,1785,2,5.0,35.0,87.5,7.5,60.0,5.343
5355,1785,3,5.0,35.0,87.5,7.5,60.0,5.574
5356,1786,1,5.0,35.0,87.5,10.0,20.0,5.118
5357,1786,2,5.0,35.0,87.5,10.0,20.0,4.333
5358,1786,3,5.0,35.0,87.5,10.0,20.0,4.859
5359,1787,1,5.0,35.0,87.5,10.0,30.0,5.555
5360,1787,2,5.0,35.0,87.5,10.0,30.0,5.638
5361,1787,3,5.0,35.0,87.5,10.0,30.0,5.535
5362,1788,1,5.0,35.0,87.5,10.0,40.0,6.164
5363,1788,2,5.0,35.0,87.5,10.0,40.0,6.664
5364,1788,3,5.0,35.0,87.5,10.0,40.0,6.034
5365,1789,1,5.0,35.0,87.5,10.0,50.0,6.307
5366,1789,2,5.0,35.0,87.5,10.0,50.0,6.784
5367,1789,3,5.0,35.0,87.5,10.0,50.0,6.071
5368,1790,1,5.0,35.0,87.5,10.0,60.0,6.483
5369,1790,2,5.0,35.0,87.5,10.0,60.0,5.976
5370,1790,3,5.0,35.0,87.5,10.0,60.0,6.474
5371,1791,1,5.0,35.0,87.5,12.5,20.0,5.185
5372,1791,2,5.0,35.0,87.5,12.5,20.0,5.061
5373,1791,3,5.0,35.0,87.5,12.5,20.0,4.957
5374,1792,1,5.0,35.0,87.5,12.5,30.0,5.6
5375,1792,2,5.0,35.0,87.5,12.5,30.0,5.796
5376,1792,3,5.0,35.0,87.5,12.5,30.0,6.026
5377,1793,1,5.0,35.0,87.5,12.5,40.0,6.221
5378,1793,2,5.0,35.0,87.5,12.5,40.0,6.136
5379,1793,3,5.0,35.0,87.5,12.5,40.0,6.155
5380,1794,1,5.0,35.0,87.5,12.5,50.0,6.603
5381,1794,2,5.0,35.0,87.5,12.5,50.0,6.668
5382,1794,3,5.0,35.0,87.5,12.5,50.0,6.138
5383,1795,1,5.0,35.0,87.5,12.5,60.0,5.888
5384,1795,2,5.0,35.0,87.5,12.5,60.0,6.181
5385,1795,3,5.0,35.0,87.5,12.5,60.0,6.503
5386,1796,1,5.0,35.0,87.5,15.0,20.0,5.096
5387,1796,2,5.0,35.0,87.5,15.0,20.0,4.424
5388,1796,3,5.0,35.0,87.5,15.0,20.0,4.701
5389,1797,1,5.0,35.0,87.5,15.0,30.0,5.314
5390,1797,2,5.0,35.0,87.5,15.0,30.0,5.5
5391,1797,3,5.0,35.0,87.5,15.0,30.0,6.024
5392,1798,1,5.0,35.0,87.5,15.0,40.0,5.627
5393,1798,2,5.0,35.0,87.5,15.0,40.0,5.572
5394,1798,3,5.0,35.0,87.5,15.0,40.0,5.793
5395,1799,1,5.0,35.0,87.5,15.0,50.0,6.205
5396,1799,2,5.0,35.0,87.5,15.0,50.0,6.299
5397,1799,3,5.0,35.0,87.5,15.0,50.0,6.247
5398,1800,1,5.0,35.0,87.5,15.0,60.0,6.204
5399,1800,2,5.0,35.0,87.5,15.0,60.0,5.381
5400,1800,3,5.0,35.0,87.5,15.0,60.0,6.208
5401,1801,1,5.0,35.0,125.0,5.0,20.0,3.513
5402,1801,2,5.0,35.0,125.0,5.0,20.0,3.805
5403,1801,3,5.0,35.0,125.0,5.0,20.0,3.229
5404,1802,1,5.0,35.0,125.0,5.0,30.0,4.476
5405,1802,2,5.0,35.0,125.0,5.0,30.0,4.541
5406,1802,3,5.0,35.0,125.0,5.0,30.0,4.799
5407,1803,1,5.0,35.0,125.0,5.0,40.0,4.556
5408,1803,2,5.0,35.0,125.0,5.0,40.0,5.009
5409,1803,3,5.0,35.0,125.0,5.0,40.0,4.696
5410,1804,1,5.0,35.0,125.0,5.0,50.0,5.317
5411,1804,2,5.0,35.0,125.0,5.0,50.0,5.393
5412,1804,3,5.0,35.0,125.0,5.0,50.0,5.535
5413,1805,1,5.0,35.0,125.0,5.0,60.0,4.85
5414,1805,2,5.0,35.0,125.0,5.0,60.0,5.26
5415,1805,3,5.0,35.0,125.0,5.0,60.0,5.381
5416,1806,1,5.0,35.0,125.0,7.5,20.0,3.84
5417,1806,2,5.0,35.0,125.0,7.5,20.0,4.471
5418,1806,3,5.0,35.0,125.0,7.5,20.0,4.568
5419,1807,1,5.0,35.0,125.0,7.5,30.0,5.103
5420,1807,2,5.0,35.0,125.0,7.5,30.0,4.836
5421,1807,3,5.0,35.0,125.0,7.5,30.0,5.439
5422,1808,1,5.0,35.0,125.0,7.5,40.0,5.364
5423,1808,2,5.0,35.0,125.0,7.5,40.0,5.65
5424,1808,3,5.0,35.0,125.0,7.5,40.0,5.689
5425,1809,1,5.0,35.0,125.0,7.5,50.0,6.075
5426,1809,2,5.0,35.0,125.0,7.5,50.0,5.7
5427,1809,3,5.0,35.0,125.0,7.5,50.0,5.683
5428,1810,1,5.0,35.0,125.0,7.5,60.0,5.728
5429,1810,2,5.0,35.0,125.0,7.5,60.0,5.982
5430,1810,3,5.0,35.0,125.0,7.5,60.0,6.34
5431,1811,1,5.0,35.0,125.0,10.0,20.0,4.278
5432,1811,2,5.0,35.0,125.0,10.0,20.0,4.788
5433,1811,3,5.0,35.0,125.0,10.0,20.0,4.396
5434,1812,1,5.0,35.0,125.0,10.0,30.0,5.86
5435,1812,2,5.0,35.0,125.0,10.0,30.0,5.312
5436,1812,3,5.0,35.0,125.0,10.0,30.0,5.386
5437,1813,1,5.0,35.0,125.0,10.0,40.0,5.935
5438,1813,2,5.0,35.0,125.0,10.0,40.0,6.079
5439,1813,3,5.0,35.0,125.0,10.0,40.0,6.19
5440,1814,1,5.0,35.0,125.0,10.0,50.0,6.41
5441,1814,2,5.0,35.0,125.0,10.0,50.0,6.273
5442,1814,3,5.0,35.0,125.0,10.0,50.0,5.903
5443,1815,1,5.0,35.0,125.0,10.0,60.0,6.304
5444,1815,2,5.0,35.0,125.0,10.0,60.0,6.085
5445,1815,3,5.0,35.0,125.0,10.0,60.0,6.425
5446,1816,1,5.0,35.0,125.0,12.5,20.0,4.602
5447,1816,2,5.0,35.0,125.0,12.5,20.0,4.351
5448,1816,3,5.0,35.0,125.0,12.5,20.0,4.79
5449,1817,1,5.0,35.0,125.0,12.5,30.0,6.038
5450,1817,2,5.0,35.0,125.0,12.5,30.0,5.72
5451,1817,3,5.0,35.0,125.0,12.5,30.0,5.619
5452,1818,1,5.0,35.0,125.0,12.5,40.0,5.956
5453,1818,2,5.0,35.0,125.0,12.5,40.0,6.692
5454,1818,3,5.0,35.0,125.0,12.5,40.0,5.912
5455,1819,1,5.0,35.0,125.0,12.5,50.0,6.172
5456,1819,2,5.0,35.0,125.0,12.5,50.0,6.535
5457,1819,3,5.0,35.0,125.0,12.5,50.0,5.855
5458,1820,1,5.0,35.0,125.0,12.5,60.0,6.557
5459,1820,2,5.0,35.0,125.0,12.5,60.0,6.375
5460,1820,3,5.0,35.0,125.0,12.5,60.0,6.452
5461,1821,1,5.0,35.0,125.0,15.0,20.0,4.756
5462,1821,2,5.0,35.0,125.0,15.0,20.0,4.555
5463,1821,3,5.0,35.0,125.0,15.0,20.0,4.302
5464,1822,1,5.0,35.0,125.0,15.0,30.0,5.436
5465,1822,2,5.0,35.0,125.0,15.0,30.0,5.202
5466,1822,3,5.0,35.0,125.0,15.0,30.0,5.611
5467,1823,1,5.0,35.0,125.0,15.0,40.0,6.226
5468,1823,2,5.0,35.0,125.0,15.0,40.0,6.414
5469,1823,3,5.0,35.0,125.0,15.0,40.0,6.104
5470,1824,1,5.0,35.0,125.0,15.0,50.0,6.434
5471,1824,2,5.0,35.0,125.0,15.0,50.0,6.092
5472,1824,3,5.0,35.0,125.0,15.0,50.0,6.041
5473,1825,1,5.0,35.0,125.0,15.0,60.0,6.133
5474,1825,2,5.0,35.0,125.0,15.0,60.0,5.892
5475,1825,3,5.0,35.0,125.0,15.0,60.0,6.075
5476,1826,1,5.0,35.0,162.5,5.0,20.0,2.878
5477,1826,2,5.0,35.0,162.5,5.0,20.0,2.928
5478,1826,3,5.0,35.0,162.5,5.0,20.0,3.353
5479,1827,1,5.0,35.0,162.5,5.0,30.0,4.373
5480,1827,2,5.0,35.0,162.5,5.0,30.0,3.849
5481,1827,3,5.0,35.0,162.5,5.0,30.0,4.313
5482,1828,1,5.0,35.0,162.5,5.0,40.0,4.576
5483,1828,2,5.0,35.0,162.5,5.0,40.0,4.73
5484,1828,3,5.0,35.0,162.5,5.0,40.0,5.122
5485,1829,1,5.0,35.0,162.5,5.0,50.0,5.201
5486,1829,2,5.0,35.0,162.5,5.0,50.0,5.198
5487,1829,3,5.0,35.0,162.5,5.0,50.0,5.509
5488,1830,1,5.0,35.0,162.5,5.0,60.0,4.678
5489,1830,2,5.0,35.0,162.5,5.0,60.0,4.599
5490,1830,3,5.0,35.0,162.5,5.0,60.0,4.673
5491,1831,1,5.0,35.0,162.5,7.5,20.0,3.804
5492,1831,2,5.0,35.0,162.5,7.5,20.0,3.216
5493,1831,3,5.0,35.0,162.5,7.5,20.0,3.817
5494,1832,1,5.0,35.0,162.5,7.5,30.0,4.673
5495,1832,2,5.0,35.0,162.5,7.5,30.0,5.044
5496,1832,3,5.0,35.0,162.5,7.5,30.0,4.924
5497,1833,1,5.0,35.0,162.5,7.5,40.0,5.257
5498,1833,2,5.0,35.0,162.5,7.5,40.0,5.59
5499,1833,3,5.0,35.0,162.5,7.5,40.0,5.628
5500,1834,1,5.0,35.0,162.5,7.5,50.0,5.46
5501,1834,2,5.0,35.0,162.5,7.5,50.0,5.537
5502,1834,3,5.0,35.0,162.5,7.5,50.0,5.052
5503,1835,1,5.0,35.0,162.5,7.5,60.0,5.27
5504,1835,2,5.0,35.0,162.5,7.5,60.0,5.367
5505,1835,3,5.0,35.0,162.5,7.5,60.0,5.596
5506,1836,1,5.0,35.0,162.5,10.0,20.0,4.01
5507,1836,2,5.0,35.0,162.5,10.0,20.0,4.131
5508,1836,3,5.0,35.0,162.5,10.0,20.0,3.932
5509,1837,1,5.0,35.0,162.5,10.0,30.0,5.273
5510,1837,2,5.0,35.0,162.5,10.0,30.0,5.344
5511,1837,3,5.0,35.0,162.5,10.0,30.0,5.338
5512,1838,1,5.0,35.0,162.5,10.0,40.0,5.828
5513,1838,2,5.0,35.0,162.5,10.0,40.0,5.393
5514,1838,3,5.0,35.0,162.5,10.0,40.0,5.651
5515,1839,1,5.0,35.0,162.5,10.0,50.0,5.961
5516,1839,2,5.0,35.0,162.5,10.0,50.0,5.962
5517,1839,3,5.0,35.0,162.5,10.0,50.0,6.096
5518,1840,1,5.0,35.0,162.5,10.0,60.0,6.374
5519,1840,2,5.0,35.0,162.5,10.0,60.0,6.202
5520,1840,3,5.0,35.0,162.5,10.0,60.0,5.698
5521,1841,1,5.0,35.0,162.5,12.5,20.0,4.565
5522,1841,2,5.0,35.0,162.5,12.5,20.0,4.554
5523,1841,3,5.0,35.0,162.5,12.5,20.0,4.149
5524,1842,1,5.0,35.0,162.5,12.5,30.0,5.563
5525,1842,2,5.0,35.0,162.5,12.5,30.0,5.28
5526,1842,3,5.0,35.0,162.5,12.5,30.0,4.93
5527,1843,1,5.0,35.0,162.5,12.5,40.0,6.052
5528,1843,2,5.0,35.0,162.5,12.5,40.0,5.986
5529,1843,3,5.0,35.0,162.5,12.5,40.0,5.861
5530,1844,1,5.0,35.0,162.5,12.5,50.0,6.165
5531,1844,2,5.0,35.0,162.5,12.5,50.0,5.974
5532,1844,3,5.0,35.0,162.5,12.5,50.0,6.346
5533,1845,1,5.0,35.0,162.5,12.5,60.0,6.063
5534,1845,2,5.0,35.0,162.5,12.5,60.0,6.122
5535,1845,3,5.0,35.0,162.5,12.5,60.0,6.175
5536,1846,1,5.0,35.0,162.5,15.0,20.0,3.852
5537,1846,2,5.0,35.0,162.5,15.0,20.0,3.925
5538,1846,3,5.0,35.0,162.5,15.0,20.0,3.556
5539,1847,1,5.0,35.0,162.5,15.0,30.0,5.283
5540,1847,2,5.0,35.0,162.5,15.0,30.0,4.786
5541,1847,3,5.0,35.0,162.5,15.0,30.0,5.162
5542,1848,1,5.0,35.0,162.5,15.0,40.0,5.829
5543,1848,2,5.0,35.0,162.5,15.0,40.0,5.894
5544,1848,3,5.0,35.0,162.5,15.0,40.0,5.388
5545,1849,1,5.0,35.0,162.5,15.0,50.0,5.957
5546,1849,2,5.0,35.0,162.5,15.0,50.0,6.443
5547,1849,3,5.0,35.0,162.5,15.0,50.0,6.455
5548,1850,1,5.0,35.0,162.5,15.0,60.0,6.151
5549,1850,2,5.0,35.0,162.5,15.0,60.0,5.969
5550,1850,3,5.0,35.0,162.5,15.0,60.0,5.594
5551,1851,1,5.0,35.0,200.0,5.0,20.0,2.701
5552,1851,2,5.0,35.0,200.0,5.0,20.0,2.456
5553,1851,3,5.0,35.0,200.0,5.0,20.0,2.657
5554,1852,1,5.0,35.0,200.0,5.0,30.0,3.348
5555,1852,2,5.0,35.0,200.0,5.0,30.0,3.477
5556,1852,3,5.0,35.0,200.0,5.0,30.0,3.571
5557,1853,1,5.0,35.0,200.0,5.0,40.0,4.269
5558,1853,2,5.0,35.0,200.0,5.0,40.0,4.338
5559,1853,3,5.0,35.0,200.0,5.0,40.0,4.038
5560,1854,1,5.0,35.0,200.0,5.0,50.0,4.149
5561,1854,2,5.0,35.0,200.0,5.0,50.0,4.98
5562,1854,3,5.0,35.0,200.0,5.0,50.0,5.222
5563,1855,1,5.0,35.0,200.0,5.0,60.0,4.625
5564,1855,2,5.0,35.0,200.0,5.0,60.0,4.129
5565,1855,3,5.0,35.0,200.0,5.0,60.0,4.284
5566,1856,1,5.0,35.0,200.0,7.5,20.0,3.343
5567,1856,2,5.0,35.0,200.0,7.5,20.0,3.576
5568,1856,3,5.0,35.0,200.0,7.5,20.0,2.86
5569,1857,1,5.0,35.0,200.0,7.5,30.0,4.19
5570,1857,2,5.0,35.0,200.0,7.5,30.0,4.28
5571,1857,3,5.0,35.0,200.0,7.5,30.0,4.467
5572,1858,1,5.0,35.0,200.0,7.5,40.0,4.804
5573,1858,2,5.0,35.0,200.0,7.5,40.0,4.462
5574,1858,3,5.0,35.0,200.0,7.5,40.0,5.074
5575,1859,1,5.0,35.0,200.0,7.5,50.0,5.54
5576,1859,2,5.0,35.0,200.0,7.5,50.0,5.202
5577,1859,3,5.0,35.0,200.0,7.5,50.0,5.338
5578,1860,1,5.0,35.0,200.0,7.5,60.0,5.067
5579,1860,2,5.0,35.0,200.0,7.5,60.0,4.963
5580,1860,3,5.0,35.0,200.0,7.5,60.0,5.487
5581,1861,1,5.0,35.0,200.0,10.0,20.0,3.708
5582,1861,2,5.0,35.0,200.0,10.0,20.0,3.737
5583,1861,3,5.0,35.0,200.0,10.0,20.0,4.021
5584,1862,1,5.0,35.0,200.0,10.0,30.0,4.33
5585,1862,2,5.0,35.0,200.0,10.0,30.0,4.47
5586,1862,3,5.0,35.0,200.0,10.0,30.0,4.669
5587,1863,1,5.0,35.0,200.0,10.0,40.0,5.142
5588,1863,2,5.0,35.0,200.0,10.0,40.0,5.519
5589,1863,3,5.0,35.0,200.0,10.0,40.0,5.248
5590,1864,1,5.0,35.0,200.0,10.0,50.0,5.347
5591,1864,2,5.0,35.0,200.0,10.0,50.0,5.643
5592,1864,3,5.0,35.0,200.0,10.0,50.0,5.673
5593,1865,1,5.0,35.0,200.0,10.0,60.0,5.862
5594,1865,2,5.0,35.0,200.0,10.0,60.0,5.71
5595,1865,3,5.0,35.0,200.0,10.0,60.0,5.729
5596,1866,1,5.0,35.0,200.0,12.5,20.0,3.79
5597,1866,2,5.0,35.0,200.0,12.5,20.0,3.647
5598,1866,3,5.0,35.0,200.0,12.5,20.0,3.499
5599,1867,1,5.0,35.0,200.0,12.5,30.0,4.806
5600,1867,2,5.0,35.0,200.0,12.5,30.0,4.632
5601,1867,3,5.0,35.0,200.0,12.5,30.0,5.198
5602,1868,1,5.0,35.0,200.0,12.5,40.0,5.776
5603,1868,2,5.0,35.0,200.0,12.5,40.0,5.577
5604,1868,3,5.0,35.0,200.0,12.5,40.0,5.506
5605,1869,1,5.0,35.0,200.0,12.5,50.0,5.7
5606,1869,2,5.0,35.0,200.0,12.5,50.0,5.372
5607,1869,3,5.0,35.0,200.0,12.5,50.0,5.664
5608,1870,1,5.0,35.0,200.0,12.5,60.0,5.728
5609,1870,2,5.0,35.0,200.0,12.5,60.0,5.764
5610,1870,3,5.0,35.0,200.0,12.5,60.0,5.831
5611,1871,1,5.0,35.0,200.0,15.0,20.0,3.758
5612,1871,2,5.0,35.0,200.0,15.0,20.0,3.306
5613,1871,3,5.0,35.0,200.0,15.0,20.0,3.309
5614,1872,1,5.0,35.0,200.0,15.0,30.0,4.931
5615,1872,2,5.0,35.0,200.0,15.0,30.0,4.741
5616,1872,3,5.0,35.0,200.0,15.0,30.0,4.416
5617,1873,1,5.0,35.0,200.0,15.0,40.0,5.17
5618,1873,2,5.0,35.0,200.0,15.0,40.0,5.171
5619,1873,3,5.0,35.0,200.0,15.0,40.0,5.209
5620,1874,1,5.0,35.0,200.0,15.0,50.0,5.657
5621,1874,2,5.0,35.0,200.0,15.0,50.0,6.235
5622,1874,3,5.0,35.0,200.0,15.0,50.0,5.578
5623,1875,1,5.0,35.0,200.0,15.0,60.0,5.686
5624,1875,2,5.0,35.0,200.0,15.0,60.0,5.028
5625,1875,3,5.0,35.0,200.0,15.0,60.0,5.364
5626,1876,1,5.5,25.0,50.0,5.0,20.0,5.544
5627,1876,2,5.5,25.0,50.0,5.0,20.0,5.313
5628,1876,3,5.5,25.0,50.0,5.0,20.0,3.971
5629,1877,1,5.5,25.0,50.0,5.0,30.0,6.114
5630,1877,2,5.5,25.0,50.0,5.0,30.0,6.462
5631,1877,3,5.5,25.0,50.0,5.0,30.0,5.366
5632,1878,1,5.5,25.0,50.0,5.0,40.0,6.725
5633,1878,2,5.5,25.0,50.0,5.0,40.0,5.524
5634,1878,3,5.5,25.0,50.0,5.0,40.0,6.563
5635,1879,1,5.5,25.0,50.0,5.0,50.0,6.323
5636,1879,2,5.5,25.0,50.0,5.0,50.0,5.667
5637,1879,3,5.5,25.0,50.0,5.0,50.0,6.45
5638,1880,1,5.5,25.0,50.0,5.0,60.0,6.322
5639,1880,2,5.5,25.0,50.0,5.0,60.0,6.102
5640,1880,3,5.5,25.0,50.0,5.0,60.0,6.164
5641,1881,1,5.5,25.0,50.0,7.5,20.0,5.785
5642,1881,2,5.5,25.0,50.0,7.5,20.0,5.379
5643,1881,3,5.5,25.0,50.0,7.5,20.0,6.094
5644,1882,1,5.5,25.0,50.0,7.5,30.0,7.115
5645,1882,2,5.5,25.0,50.0,7.5,30.0,6.941
5646,1882,3,5.5,25.0,50.0,7.5,30.0,6.068
5647,1883,1,5.5,25.0,50.0,7.5,40.0,6.576
5648,1883,2,5.5,25.0,50.0,7.5,40.0,6.763
5649,1883,3,5.5,25.0,50.0,7.5,40.0,6.554
5650,1884,1,5.5,25.0,50.0,7.5,50.0,7.037
5651,1884,2,5.5,25.0,50.0,7.5,50.0,7.135
5652,1884,3,5.5,25.0,50.0,7.5,50.0,6.625
5653,1885,1,5.5,25.0,50.0,7.5,60.0,6.918
5654,1885,2,5.5,25.0,50.0,7.5,60.0,6.868
5655,1885,3,5.5,25.0,50.0,7.5,60.0,6.547
5656,1886,1,5.5,25.0,50.0,10.0,20.0,6.252
5657,1886,2,5.5,25.0,50.0,10.0,20.0,5.754
5658,1886,3,5.5,25.0,50.0,10.0,20.0,6.207
5659,1887,1,5.5,25.0,50.0,10.0,30.0,7.027
5660,1887,2,5.5,25.0,50.0,10.0,30.0,7.072
5661,1887,3,5.5,25.0,50.0,10.0,30.0,7.131
5662,1888,1,5.5,25.0,50.0,10.0,40.0,7.468
5663,1888,2,5.5,25.0,50.0,10.0,40.0,7.326
5664,1888,3,5.5,25.0,50.0,10.0,40.0,7.48
5665,1889,1,5.5,25.0,50.0,10.0,50.0,7.706
5666,1889,2,5.5,25.0,50.0,10.0,50.0,7.398
5667,1889,3,5.5,25.0,50.0,10.0,50.0,7.514
5668,1890,1,5.5,25.0,50.0,10.0,60.0,7.048
5669,1890,2,5.5,25.0,50.0,10.0,60.0,6.919
5670,1890,3,5.5,25.0,50.0,10.0,60.0,7.246
5671,1891,1,5.5,25.0,50.0,12.5,20.0,6.245
5672,1891,2,5.5,25.0,50.0,12.5,20.0,6.508
5673,1891,3,5.5,25.0,50.0,12.5,20.0,6.408
5674,1892,1,5.5,25.0,50.0,12.5,30.0,7.04
5675,1892,2,5.5,25.0,50.0,12.5,30.0,7.033
5676,1892,3,5.5,25.0,50.0,12.5,30.0,6.983
